DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Hour,DayOfWeek,Month,Weekend,is_peak,Season,Period,Total_submetering,Unmetered_power,Power_factor,Rolling_24h_mean,Rolling_7d_mean,high_consumption
2007-06-12 22:00:00,1.0337,0.29336666666666666,239.66233333333332,4.626666666666667,0.0,32.0,0.0,22,1,6,0,0,Summer,Night,32.0,0.0,0.7789,0.635,0.8988,1
2007-06-12 23:00:00,0.6718333333333334,0.23450000000000001,241.41366666666667,3.0966666666666667,0.0,1.0,0.0,23,1,6,0,0,Summer,Night,1.0,10.1972,0.7413,0.638,0.8891,0
2007-06-13 00:00:00,0.2124,0.13246666666666665,238.81733333333332,1.05,0.0,31.0,0.0,0,2,6,0,0,Summer,Night,31.0,0.0,0.6159,0.6069,0.8799,0
2007-06-13 01:00:00,0.7974666666666667,0.13273333333333334,239.61366666666666,3.393333333333333,0.0,30.0,578.0,1,2,6,0,0,Summer,Night,608.0,0.0,0.8573,0.632,0.8779,1
2007-06-13 02:00:00,0.1918,0.10333333333333333,240.89966666666666,0.8733333333333333,0.0,1.0,0.0,2,2,6,0,0,Summer,Night,1.0,2.1967,0.6499,0.6335,0.8771,0
2007-06-13 03:00:00,0.2315,0.16496666666666665,241.49183333333335,1.1700000000000002,0.0,31.0,0.0,3,2,6,0,0,Summer,Night,31.0,0.0,0.5839,0.6346,0.8768,0
2007-06-13 04:00:00,0.17863333333333334,0.08456666666666666,241.24483333333333,0.8833333333333333,0.0,7.0,0.0,4,2,6,0,0,Summer,Night,7.0,0.0,0.6787,0.6342,0.8764,0
2007-06-13 05:00:00,0.20133333333333334,0.11983333333333333,241.62333333333333,0.9700000000000001,0.0,25.0,0.0,5,2,6,0,0,Summer,Night,25.0,0.0,0.6269,0.6356,0.876,0
2007-06-13 06:00:00,0.35810000000000003,0.13753333333333334,241.06300000000002,1.6866666666666668,0.0,31.0,0.0,6,2,6,0,0,Summer,Morning,31.0,0.0,0.7225,0.6334,0.8677,0
2007-06-13 07:00:00,1.3043666666666667,0.07256666666666667,238.591,5.443333333333333,0.0,0.0,858.0,7,2,6,0,1,Summer,Morning,858.0,0.0,0.9473,0.6739,0.8664,1
2007-06-13 08:00:00,1.4243999999999999,0.11666666666666667,240.18183333333334,5.930000000000001,0.0,31.0,1059.0,8,2,6,0,1,Summer,Morning,1090.0,0.0,0.9243,0.7153,0.8657,1
2007-06-13 09:00:00,0.7701,0.10983333333333332,239.23883333333333,3.2666666666666666,0.0,10.0,567.0,9,2,6,0,1,Summer,Morning,577.0,0.0,0.8752,0.7292,0.8616,1
2007-06-13 10:00:00,0.23306666666666667,0.14623333333333335,239.421,1.1266666666666665,0.0,21.0,0.0,10,2,6,0,0,Summer,Morning,21.0,0.0,0.6145,0.6918,0.8549,0
2007-06-13 11:00:00,0.36873333333333336,0.17076666666666668,241.601,1.7633333333333332,0.0,148.0,0.0,11,2,6,0,0,Summer,Morning,148.0,0.0,0.6835,0.6906,0.8489,0
2007-06-13 12:00:00,0.46163333333333334,0.16506666666666667,241.90383333333332,2.15,0.0,215.0,0.0,12,2,6,0,0,Summer,Afternoon,215.0,0.0,0.7366,0.6914,0.8472,0
2007-06-13 13:00:00,0.3675666666666667,0.21313333333333334,241.2105,1.78,0.0,85.0,0.0,13,2,6,0,0,Summer,Afternoon,85.0,0.0,0.633,0.6989,0.8463,0
2007-06-13 14:00:00,1.3363666666666667,0.1791333333333333,240.1,5.69,452.0,16.0,658.0,14,2,6,0,0,Summer,Afternoon,1126.0,0.0,0.8818,0.7457,0.8465,1
2007-06-13 15:00:00,0.6825666666666667,0.1195,240.6995,2.9699999999999998,505.0,16.0,0.0,15,2,6,0,0,Summer,Afternoon,521.0,0.0,0.851,0.765,0.8464,0
2007-06-13 16:00:00,0.2551,0.20066666666666666,239.96300000000002,1.3233333333333335,0.0,32.0,0.0,16,2,6,0,0,Summer,Afternoon,32.0,0.0,0.5597,0.7381,0.8419,0
2007-06-13 17:00:00,0.1681,0.09486666666666667,241.25583333333333,0.81,0.0,0.0,0.0,17,2,6,0,0,Summer,Afternoon,0.0,2.8017,0.6392,0.7316,0.8403,0
2007-06-13 18:00:00,0.5158666666666666,0.14633333333333332,238.554,2.2766666666666664,0.0,31.0,0.0,18,2,6,0,1,Summer,Evening,31.0,0.0,0.779,0.6665,0.8404,0
2007-06-13 19:00:00,1.1274000000000002,0.14843333333333333,238.072,4.8966666666666665,0.0,23.0,74.0,19,2,6,0,1,Summer,Evening,97.0,0.0,0.8837,0.6358,0.8319,1
2007-06-13 20:00:00,1.4064666666666668,0.1816,240.46566666666666,6.09,0.0,9.0,479.0,20,2,6,0,1,Summer,Evening,488.0,0.0,0.8856,0.671,0.8282,1
2007-06-13 21:00:00,1.1914333333333333,0.22536666666666666,241.0865,5.043333333333334,0.0,33.0,0.0,21,2,6,0,1,Summer,Evening,33.0,0.0,0.8409,0.6454,0.8223,1
2007-06-13 22:00:00,1.2756666666666667,0.1807,241.27466666666666,5.303333333333333,0.0,17.0,755.0,22,2,6,0,0,Summer,Night,772.0,0.0,0.8759,0.6555,0.8173,1
2007-06-13 23:00:00,0.39446666666666663,0.1247,241.16966666666667,1.73,0.0,14.0,188.0,23,2,6,0,0,Summer,Night,202.0,0.0,0.7598,0.6439,0.813,0
2007-06-14 00:00:00,0.20023333333333332,0.11583333333333333,238.528,0.9566666666666667,0.0,32.0,0.0,0,3,6,0,0,Summer,Night,32.0,0.0,0.6335,0.6434,0.8124,0
2007-06-14 01:00:00,0.1694,0.0713,240.90133333333333,0.7966666666666667,0.0,0.0,0.0,1,3,6,0,0,Summer,Night,0.0,2.8233,0.7038,0.6173,0.8119,0
2007-06-14 02:00:00,0.22196666666666667,0.1227,239.8695,1.0333333333333334,0.0,31.0,0.0,2,3,6,0,0,Summer,Night,31.0,0.0,0.644,0.6185,0.8118,0
2007-06-14 03:00:00,0.18996666666666667,0.1052,241.207,0.92,0.0,25.0,0.0,3,3,6,0,0,Summer,Night,25.0,0.0,0.6436,0.6168,0.8111,0
2007-06-14 04:00:00,0.16726666666666665,0.07586666666666667,241.5275,0.7733333333333333,0.0,7.0,0.0,4,3,6,0,0,Summer,Night,7.0,0.0,0.688,0.6163,0.8105,0
2007-06-14 05:00:00,0.1934,0.11359999999999999,241.7375,0.9366666666666668,0.0,32.0,0.0,5,3,6,0,0,Summer,Night,32.0,0.0,0.63,0.616,0.8103,0
2007-06-14 06:00:00,0.4859666666666667,0.08116666666666666,240.55349999999999,2.14,0.0,0.0,106.0,6,3,6,0,0,Summer,Morning,106.0,0.0,0.8569,0.6213,0.8095,0
2007-06-14 07:00:00,1.6520333333333332,0.13616666666666666,239.2835,6.923333333333333,0.0,31.0,1052.0,7,3,6,0,1,Summer,Morning,1083.0,0.0,0.9239,0.6358,0.8119,1
2007-06-14 08:00:00,1.2737,0.12653333333333333,237.72033333333331,5.303333333333333,0.0,26.0,1038.0,8,3,6,0,1,Summer,Morning,1064.0,0.0,0.9096,0.6295,0.8116,1
2007-06-14 09:00:00,1.2338999999999998,0.0881,238.03216666666668,5.113333333333333,0.0,5.0,1041.0,9,3,6,0,1,Summer,Morning,1046.0,0.0,0.9334,0.6488,0.8115,1
2007-06-14 10:00:00,0.618,0.129,237.78866666666667,2.7266666666666666,0.0,31.0,401.0,10,3,6,0,0,Summer,Morning,432.0,0.0,0.8273,0.6649,0.8132,0
2007-06-14 11:00:00,0.1793,0.08383333333333334,238.67533333333333,0.8033333333333333,0.0,1.0,0.0,11,3,6,0,0,Summer,Morning,1.0,1.9883,0.6814,0.657,0.8127,0
2007-06-14 12:00:00,0.20406666666666667,0.1183,238.924,0.9666666666666667,0.0,31.0,0.0,12,3,6,0,0,Summer,Afternoon,31.0,0.0,0.633,0.6463,0.8125,0
2007-06-14 13:00:00,0.2011,0.11456666666666666,238.59983333333332,0.9433333333333334,0.0,28.0,0.0,13,3,6,0,0,Summer,Afternoon,28.0,0.0,0.6371,0.6393,0.8118,0
2007-06-14 14:00:00,0.1753333333333333,0.07893333333333333,238.81233333333333,0.8433333333333334,0.0,3.0,0.0,14,3,6,0,0,Summer,Afternoon,3.0,0.0,0.6896,0.5909,0.8095,0
2007-06-14 15:00:00,0.2088,0.1284,240.55333333333334,1.0799999999999998,0.0,32.0,0.0,15,3,6,0,0,Summer,Afternoon,32.0,0.0,0.6192,0.5712,0.8063,0
2007-06-14 16:00:00,0.18676666666666666,0.09396666666666667,240.8156666666667,0.9299999999999999,0.0,3.0,0.0,16,3,6,0,0,Summer,Afternoon,3.0,0.1128,0.6653,0.5684,0.8027,0
2007-06-14 17:00:00,0.21459999999999999,0.1376,240.85766666666666,1.13,0.0,28.0,0.0,17,3,6,0,0,Summer,Afternoon,28.0,0.0,0.6093,0.5703,0.7991,0
2007-06-14 18:00:00,1.8494333333333333,0.1438,239.64166666666668,7.75,517.0,31.0,998.0,18,3,6,0,1,Summer,Evening,1546.0,0.0,0.9279,0.6259,0.8041,1
2007-06-14 19:00:00,3.232966666666667,0.47126666666666667,238.64016666666666,13.870000000000001,1459.0,12.0,1046.0,19,3,6,0,1,Summer,Evening,2517.0,0.0,0.8728,0.7136,0.8156,1
2007-06-14 20:00:00,2.2472333333333334,0.5047666666666667,239.2243333333333,9.95,477.0,394.0,426.0,20,3,6,0,1,Summer,Evening,1297.0,0.0,0.8166,0.7486,0.8214,1
2007-06-14 21:00:00,1.3814666666666668,0.304,241.27033333333333,6.1066666666666665,518.0,72.0,0.0,21,3,6,0,1,Summer,Evening,590.0,0.0,0.8196,0.7565,0.822,1
2007-06-14 22:00:00,1.3463666666666667,0.20186666666666667,242.14399999999998,5.59,0.0,71.0,0.0,22,3,6,0,0,Summer,Night,71.0,0.0,0.8696,0.7595,0.8236,1
2007-06-14 23:00:00,3.1514666666666664,0.31483333333333335,241.03916666666666,13.213333333333333,351.0,1221.0,946.0,23,3,6,0,0,Summer,Night,2518.0,0.0,0.9092,0.8744,0.8402,1
2007-06-15 00:00:00,1.5665333333333333,0.2802,241.217,6.88,440.0,478.0,451.0,0,4,6,0,0,Summer,Night,1369.0,0.0,0.8483,0.9313,0.8477,1
2007-06-15 01:00:00,0.25820000000000004,0.20270000000000002,241.11683333333335,1.3233333333333335,0.0,105.0,0.0,1,4,6,0,0,Summer,Night,105.0,0.0,0.5602,0.935,0.8478,0
2007-06-15 02:00:00,0.2303,0.18713333333333332,238.943,1.21,0.0,78.0,0.0,2,4,6,0,0,Summer,Night,78.0,0.0,0.5517,0.9353,0.8476,0
2007-06-15 03:00:00,0.22503333333333334,0.18006666666666668,239.01983333333334,1.1866666666666668,0.0,78.0,0.0,3,4,6,0,0,Summer,Night,78.0,0.0,0.5555,0.9368,0.8471,0
2007-06-15 04:00:00,0.20733333333333331,0.1546,238.5565,1.0966666666666667,0.0,62.0,0.0,4,4,6,0,0,Summer,Night,62.0,0.0,0.5728,0.9385,0.8469,0
2007-06-15 05:00:00,0.1663,0.08276666666666667,240.56,0.8366666666666666,0.0,10.0,0.0,5,4,6,0,0,Summer,Night,10.0,0.0,0.6677,0.9373,0.8465,0
2007-06-15 06:00:00,0.9539000000000001,0.08990000000000001,239.47366666666667,4.136666666666667,0.0,10.0,547.0,6,4,6,0,0,Summer,Morning,557.0,0.0,0.9139,0.9568,0.8504,1
2007-06-15 07:00:00,1.0298666666666667,0.09773333333333332,239.19716666666667,4.403333333333333,0.0,70.0,603.0,7,4,6,0,1,Summer,Morning,673.0,0.0,0.9133,0.9309,0.8508,1
2007-06-15 08:00:00,1.9974,0.25323333333333337,238.12983333333335,8.636666666666667,0.0,1698.0,0.0,8,4,6,0,1,Summer,Morning,1698.0,0.0,0.8875,0.9611,0.8546,1
2007-06-15 09:00:00,0.6828333333333333,0.2353333333333333,239.52633333333333,3.203333333333333,0.0,514.0,0.0,9,4,6,0,1,Summer,Morning,514.0,0.0,0.7437,0.9381,0.847,0
2007-06-15 10:00:00,0.2566,0.19776666666666667,238.7825,1.3366666666666667,0.0,104.0,0.0,10,4,6,0,0,Summer,Morning,104.0,0.0,0.5647,0.923,0.83,0
2007-06-15 11:00:00,0.8345666666666667,0.1858,239.81233333333333,3.5900000000000003,0.0,78.0,603.0,11,4,6,0,0,Summer,Morning,681.0,0.0,0.8179,0.9504,0.8201,1
2007-06-15 12:00:00,0.20713333333333334,0.1549333333333333,241.49249999999998,1.09,0.0,53.0,0.0,12,4,6,0,0,Summer,Afternoon,53.0,0.0,0.5721,0.9505,0.8059,0
2007-06-15 13:00:00,0.17566666666666667,0.09163333333333333,240.8961666666667,0.85,0.0,10.0,0.0,13,4,6,0,0,Summer,Afternoon,10.0,0.0,0.6572,0.9494,0.7895,0
2007-06-15 14:00:00,0.16873333333333335,0.08176666666666668,240.9155,0.81,0.0,10.0,0.0,14,4,6,0,0,Summer,Afternoon,10.0,0.0,0.6736,0.9491,0.774,0
2007-06-15 15:00:00,0.18636666666666668,0.07790000000000001,241.28466666666665,0.87,0.0,10.0,0.0,15,4,6,0,0,Summer,Afternoon,10.0,0.0,0.7052,0.9482,0.766,0
2007-06-15 16:00:00,0.2790666666666667,0.16513333333333333,242.43883333333332,1.29,0.0,58.0,0.0,16,4,6,0,0,Summer,Afternoon,58.0,0.0,0.6282,0.9521,0.7653,0
2007-06-15 17:00:00,0.4574666666666667,0.24926666666666666,241.91433333333333,2.1866666666666665,104.0,71.0,45.0,17,4,6,0,0,Summer,Afternoon,220.0,0.0,0.6473,0.9622,0.7552,0
2007-06-15 18:00:00,1.9054333333333335,0.2306,238.6796666666667,8.059999999999999,680.0,68.0,951.0,18,4,6,0,1,Summer,Evening,1699.0,0.0,0.892,0.9645,0.7538,1
2007-06-15 19:00:00,0.6936333333333333,0.1774,240.19866666666667,3.0633333333333335,0.0,39.0,230.0,19,4,6,0,1,Summer,Evening,269.0,0.0,0.7963,0.8587,0.7398,0
2007-06-15 20:00:00,1.5352666666666666,0.19246666666666667,241.61166666666668,6.416666666666667,4.0,0.0,1071.0,20,4,6,0,1,Summer,Evening,1075.0,0.0,0.8886,0.829,0.7239,1
2007-06-15 21:00:00,1.3108333333333335,0.19053333333333333,241.04566666666668,5.75,558.0,312.0,46.0,21,4,6,0,1,Summer,Evening,916.0,0.0,0.8731,0.8261,0.7246,1
2007-06-15 22:00:00,0.7485666666666667,0.17306666666666667,242.0485,3.3366666666666664,483.0,19.0,0.0,22,4,6,0,0,Summer,Night,502.0,0.0,0.8122,0.8012,0.7258,0
2007-06-15 23:00:00,0.41636666666666666,0.2641,244.284,2.026666666666667,0.0,76.0,0.0,23,4,6,0,0,Summer,Night,76.0,0.0,0.6119,0.6872,0.7253,0
2007-06-16 00:00:00,0.2939,0.2012,241.03433333333334,1.3833333333333333,0.0,70.0,0.0,0,5,6,1,0,Summer,Night,70.0,0.0,0.5936,0.6342,0.7242,0
2007-06-16 01:00:00,0.2673,0.126,239.03783333333334,1.2166666666666666,0.0,33.0,0.0,1,5,6,1,0,Summer,Night,33.0,0.0,0.6796,0.6346,0.7208,0
2007-06-16 02:00:00,0.21443333333333334,0.0707,239.4155,0.9266666666666666,0.0,0.0,0.0,2,5,6,1,0,Summer,Night,0.0,3.5739,0.752,0.6339,0.7203,0
2007-06-16 03:00:00,0.21850000000000003,0.07463333333333333,240.28916666666666,0.9433333333333334,0.0,0.0,0.0,3,5,6,1,0,Summer,Night,0.0,3.6417,0.7454,0.6336,0.7199,0
2007-06-16 04:00:00,0.21966666666666665,0.11303333333333333,240.29966666666667,1.03,0.0,11.0,0.0,4,5,6,1,0,Summer,Night,11.0,0.0,0.6603,0.6342,0.7196,0
2007-06-16 05:00:00,0.7779333333333334,0.18886666666666668,240.47866666666667,3.3333333333333335,0.0,75.0,543.0,5,5,6,1,0,Summer,Night,618.0,0.0,0.8046,0.6596,0.7224,1
2007-06-16 06:00:00,0.4447,0.1946,240.61749999999998,2.0933333333333333,0.0,71.0,0.0,6,5,6,1,0,Summer,Morning,71.0,0.0,0.6956,0.6384,0.7234,0
2007-06-16 07:00:00,0.27466666666666667,0.12166666666666666,239.90316666666666,1.2833333333333334,0.0,24.0,0.0,7,5,6,1,1,Summer,Morning,24.0,0.0,0.693,0.607,0.7214,0
2007-06-16 08:00:00,0.6589333333333334,0.08053333333333333,240.2976666666667,2.7766666666666664,0.0,0.0,420.0,8,5,6,1,1,Summer,Morning,420.0,0.0,0.8911,0.5512,0.7196,0
2007-06-16 09:00:00,1.1873333333333334,0.09413333333333333,239.72633333333334,5.0600000000000005,0.0,421.0,555.0,9,5,6,1,1,Summer,Morning,976.0,0.0,0.9265,0.5722,0.7218,1
2007-06-16 10:00:00,2.195133333333333,0.23006666666666667,237.46133333333333,9.323333333333332,0.0,871.0,1036.0,10,5,6,1,0,Summer,Morning,1907.0,0.0,0.9051,0.653,0.7276,1
2007-06-16 11:00:00,1.5968333333333333,0.35609999999999997,239.29066666666668,6.793333333333334,0.0,106.0,1052.0,11,5,6,1,0,Summer,Morning,1158.0,0.0,0.8177,0.6847,0.734,1
2007-06-16 12:00:00,1.6142,0.29646666666666666,238.29333333333335,6.843333333333333,0.0,79.0,1043.0,12,5,6,1,0,Summer,Afternoon,1122.0,0.0,0.8448,0.7434,0.7409,1
2007-06-16 13:00:00,1.9337333333333333,0.22203333333333336,241.0855,8.13,0.0,78.0,1067.0,13,5,6,1,0,Summer,Afternoon,1145.0,0.0,0.897,0.8166,0.7476,1
2007-06-16 14:00:00,1.7903666666666667,0.2191,239.59799999999998,7.566666666666666,0.0,77.0,818.0,14,5,6,1,0,Summer,Afternoon,895.0,0.0,0.891,0.8842,0.7521,1
2007-06-16 15:00:00,1.9122666666666668,0.29106666666666664,239.17883333333333,8.253333333333334,0.0,435.0,215.0,15,5,6,1,0,Summer,Afternoon,650.0,0.0,0.8679,0.9561,0.761,1
2007-06-16 16:00:00,1.8192,0.2508,239.85116666666667,7.753333333333333,0.0,915.0,0.0,16,5,6,1,0,Summer,Afternoon,915.0,0.0,0.8788,1.0203,0.7678,1
2007-06-16 17:00:00,2.2093333333333334,0.3266666666666667,239.207,9.476666666666667,471.0,822.0,0.0,17,5,6,1,0,Summer,Afternoon,1293.0,0.0,0.8712,1.0933,0.7775,1
2007-06-16 18:00:00,2.8394666666666666,0.3175666666666667,237.9915,11.986666666666668,527.0,67.0,969.0,18,5,6,1,1,Summer,Evening,1563.0,0.0,0.8994,1.1322,0.7874,1
2007-06-16 19:00:00,2.5027,0.25906666666666667,237.97116666666668,10.553333333333335,195.0,65.0,1040.0,19,5,6,1,1,Summer,Evening,1300.0,0.0,0.9062,1.2076,0.7952,1
2007-06-16 20:00:00,3.3408333333333333,0.45883333333333337,238.78283333333331,14.223333333333333,1274.0,83.0,1048.0,20,5,6,1,1,Summer,Evening,2405.0,0.0,0.8792,1.2828,0.8069,1
2007-06-16 21:00:00,2.1058,0.27373333333333333,238.682,8.896666666666667,298.0,24.0,754.0,21,5,6,1,1,Summer,Evening,1076.0,0.0,0.885,1.3159,0.8113,1
2007-06-16 22:00:00,1.4670999999999998,0.17673333333333333,239.8485,6.223333333333333,524.0,83.0,0.0,22,5,6,1,0,Summer,Night,607.0,0.0,0.8925,1.3459,0.8131,1
2007-06-16 23:00:00,1.7450333333333332,0.18236666666666668,239.699,7.33,0.0,88.0,548.0,23,5,6,1,0,Summer,Night,636.0,0.0,0.9054,1.4012,0.8182,1
2007-06-17 00:00:00,0.9746666666666667,0.16040000000000001,240.08016666666666,4.046666666666667,0.0,86.0,20.0,0,6,6,1,0,Summer,Night,106.0,0.0,0.8587,1.4296,0.8202,1
2007-06-17 01:00:00,1.4394333333333333,0.1736,239.53,5.983333333333333,1.0,68.0,108.0,1,6,6,1,0,Summer,Night,177.0,0.0,0.8924,1.4784,0.8271,1
2007-06-17 02:00:00,1.2749,0.16383333333333333,241.51633333333334,5.33,422.0,2.0,542.0,2,6,6,1,0,Summer,Night,966.0,0.0,0.8861,1.5226,0.8327,1
2007-06-17 03:00:00,0.772,0.23636666666666667,242.3965,3.4699999999999998,499.0,77.0,0.0,3,6,6,1,0,Summer,Night,576.0,0.0,0.7656,1.5457,0.8356,1
2007-06-17 04:00:00,0.20773333333333335,0.1293,243.59316666666666,1.0033333333333332,0.0,31.0,0.0,4,6,6,1,0,Summer,Night,31.0,0.0,0.6164,1.5452,0.8355,0
2007-06-17 05:00:00,0.18123333333333333,0.08433333333333333,242.83433333333332,0.84,0.0,4.0,0.0,5,6,6,1,0,Summer,Night,4.0,0.0,0.6824,1.5203,0.8318,0
2007-06-17 06:00:00,0.23423333333333335,0.15899999999999997,241.05833333333334,1.1566666666666667,0.0,56.0,0.0,6,6,6,1,0,Summer,Morning,56.0,0.0,0.5957,1.5115,0.8319,0
2007-06-17 07:00:00,0.15386666666666668,0.0547,240.14166666666668,0.6799999999999999,0.0,0.0,0.0,7,6,6,1,1,Summer,Morning,0.0,2.5644,0.7377,1.5065,0.8317,0
2007-06-17 08:00:00,0.2054,0.12363333333333333,240.26383333333334,0.9766666666666667,0.0,51.0,0.0,8,6,6,1,1,Summer,Morning,51.0,0.0,0.6243,1.4876,0.8302,0
2007-06-17 09:00:00,1.1718000000000002,0.0672,240.61333333333332,4.923333333333333,0.0,1.0,736.0,9,6,6,1,1,Summer,Morning,737.0,0.0,0.9458,1.487,0.8352,1
2007-06-17 10:00:00,1.3454333333333333,0.0968,239.57566666666668,5.573333333333334,0.0,25.0,1055.0,10,6,6,1,0,Summer,Morning,1080.0,0.0,0.9329,1.4516,0.8312,1
2007-06-17 11:00:00,1.7403666666666666,0.15343333333333334,237.29983333333334,7.3566666666666665,0.0,303.0,1034.0,11,6,6,1,0,Summer,Morning,1337.0,0.0,0.919,1.4575,0.8286,1
2007-06-17 12:00:00,0.8041666666666667,0.22716666666666666,240.39216666666667,3.7199999999999998,0.0,26.0,123.0,12,6,6,1,0,Summer,Afternoon,149.0,0.0,0.7797,1.4238,0.8238,1
2007-06-17 13:00:00,2.6301,0.21839999999999998,239.20316666666668,11.136666666666667,424.0,731.0,1051.0,13,6,6,1,0,Summer,Afternoon,2206.0,0.0,0.9233,1.4528,0.8262,1
2007-06-17 14:00:00,2.3437666666666668,0.1452,240.732,9.963333333333333,463.0,1241.0,205.0,14,6,6,1,0,Summer,Afternoon,1909.0,0.0,0.9417,1.4759,0.8273,1
2007-06-17 15:00:00,0.7660333333333332,0.3353,241.61700000000002,3.46,0.0,105.0,0.0,15,6,6,1,0,Summer,Afternoon,105.0,0.0,0.6956,1.4281,0.8269,0
2007-06-17 16:00:00,2.2092,0.11420000000000001,240.19583333333333,9.473333333333333,0.0,1149.0,0.0,16,6,6,1,0,Summer,Afternoon,1149.0,0.0,0.9508,1.4444,0.8337,1
2007-06-17 17:00:00,1.1353333333333333,0.18033333333333335,240.74133333333333,4.816666666666666,0.0,126.0,272.0,17,6,6,1,0,Summer,Afternoon,398.0,0.0,0.8629,1.3996,0.8331,1
2007-06-17 18:00:00,3.9889,0.17136666666666667,236.96216666666666,16.933333333333334,415.0,804.0,1031.0,18,6,6,1,1,Summer,Evening,2250.0,0.0,0.9588,1.4475,0.8558,1
2007-06-17 19:00:00,3.0634333333333332,0.45513333333333333,235.06716666666668,13.326666666666666,1026.0,90.0,1016.0,19,6,6,1,1,Summer,Evening,2132.0,0.0,0.8706,1.4709,0.8697,1
2007-06-17 20:00:00,2.2801,0.2046,239.55233333333334,9.55,390.0,7.0,1054.0,20,6,6,1,1,Summer,Evening,1451.0,0.0,0.9177,1.4267,0.8794,1
2007-06-17 21:00:00,2.5750666666666664,0.15499999999999997,239.23033333333333,10.76,484.0,31.0,487.0,21,6,6,1,1,Summer,Evening,1002.0,0.0,0.9432,1.4462,0.8897,1
2007-06-17 22:00:00,0.7361000000000001,0.11356666666666666,240.50116666666665,3.0533333333333332,0.0,23.0,0.0,22,6,6,1,0,Summer,Night,23.0,0.0,0.8663,1.4158,0.8816,0
2007-06-17 23:00:00,0.21823333333333333,0.07403333333333334,242.1625,0.93,0.0,1.0,0.0,23,6,6,1,0,Summer,Night,1.0,2.6372,0.7467,1.3521,0.8784,0
2007-06-18 00:00:00,0.2439,0.1484,241.39566666666667,1.1766666666666665,0.0,49.0,0.0,0,0,6,0,0,Summer,Night,49.0,0.0,0.6217,1.3217,0.8775,0
2007-06-18 01:00:00,0.2298,0.07363333333333334,242.346,0.9600000000000001,0.0,0.0,0.0,1,0,6,0,0,Summer,Night,0.0,3.83,0.7573,1.2713,0.8774,0
2007-06-18 02:00:00,0.19093333333333332,0.12496666666666667,239.68933333333334,0.9466666666666667,0.0,48.0,0.0,2,0,6,0,0,Summer,Night,48.0,0.0,0.6044,1.2261,0.8772,0
2007-06-18 03:00:00,0.13873333333333332,0.057,239.77616666666665,0.64,0.0,0.0,0.0,3,0,6,0,0,Summer,Night,0.0,2.3122,0.7088,1.1997,0.8767,0
2007-06-18 04:00:00,0.17173333333333335,0.0961,239.8265,0.8366666666666667,0.0,31.0,0.0,4,0,6,0,0,Summer,Night,31.0,0.0,0.6412,1.1982,0.8764,0
2007-06-18 05:00:00,0.17033333333333334,0.10276666666666666,242.89350000000002,0.84,0.0,17.0,0.0,5,0,6,0,0,Summer,Night,17.0,0.0,0.6237,1.1978,0.8761,0
2007-06-18 06:00:00,0.7175999999999999,0.0655,241.9335,2.97,0.0,6.0,520.0,6,0,6,0,0,Summer,Morning,526.0,0.0,0.9164,1.2179,0.8738,0
2007-06-18 07:00:00,1.2887666666666666,0.1539,240.52233333333334,5.473333333333333,0.0,48.0,716.0,7,0,6,0,1,Summer,Morning,764.0,0.0,0.8933,1.2652,0.8719,1
2007-06-18 08:00:00,1.4134666666666669,0.13069999999999998,237.45366666666666,5.986666666666666,0.0,0.0,1036.0,8,0,6,0,1,Summer,Morning,1036.0,0.0,0.9154,1.3156,0.8713,1
2007-06-18 09:00:00,1.2375,0.13733333333333334,237.06716666666668,5.16,0.0,45.0,1033.0,9,0,6,0,1,Summer,Morning,1078.0,0.0,0.9001,1.3183,0.8714,1
2007-06-18 10:00:00,0.48639999999999994,0.07633333333333334,239.34383333333332,2.1033333333333335,0.0,0.0,329.0,10,0,6,0,0,Summer,Morning,329.0,0.0,0.8644,1.2825,0.8675,0
2007-06-18 11:00:00,0.20049999999999998,0.14363333333333334,240.61816666666667,1.04,0.0,31.0,0.0,11,0,6,0,0,Summer,Morning,31.0,0.0,0.5826,1.2183,0.8675,0
2007-06-18 12:00:00,0.17363333333333336,0.1068,239.744,0.85,0.0,16.0,0.0,12,0,6,0,0,Summer,Afternoon,16.0,0.0,0.6192,1.1921,0.8672,0
2007-06-18 13:00:00,0.16033333333333336,0.08256666666666666,238.29799999999997,0.7666666666666667,0.0,9.0,0.0,13,0,6,0,0,Summer,Afternoon,9.0,0.0,0.6601,1.0892,0.8669,0
2007-06-18 14:00:00,0.19253333333333333,0.13623333333333332,241.50583333333333,0.9600000000000001,0.0,38.0,0.0,14,0,6,0,0,Summer,Afternoon,38.0,0.0,0.5856,0.9995,0.8669,0
2007-06-18 15:00:00,0.1712,0.103,243.13916666666668,0.8033333333333333,0.0,0.0,0.0,15,0,6,0,0,Summer,Afternoon,0.0,2.8533,0.6244,0.9747,0.8667,0
2007-06-18 16:00:00,0.20436666666666667,0.15403333333333336,242.44116666666665,1.0433333333333334,0.0,46.0,0.0,16,0,6,0,0,Summer,Afternoon,46.0,0.0,0.5702,0.8912,0.8667,0
2007-06-18 17:00:00,0.15750000000000003,0.08123333333333332,242.98549999999997,0.7333333333333333,0.0,0.0,0.0,17,0,6,0,0,Summer,Afternoon,0.0,2.625,0.6597,0.8505,0.8664,0
